"","phon","freq","freq_log10","nd","pp"
"1","AA",711.253134552444,2.85263436920086,14,NA
"2","AA_AA",4.38143614714031,0.730898191567095,16,3.16690314761897e-05
"3","AA_AA_AA",1.46047871571344,0.39101961253686,2,3.16690314761897e-05
"4","AA_B_JH_EH_K_T",0.730239357856718,0.238106186715963,0,0.00148324170992411
"5","AA_B_L_AO_NG",9.49311165213734,1.02090429400512,0,0.00134049072295309
"6","AA_B_N_AA_K_SH_AH_S",0.730239357856718,0.238106186715963,0,0.00218330503990823
"7","AA_B_S_T_AH_K_AH_L",1.46047871571344,0.39101961253686,1,0.00770155298628868
"8","AA_B_S_T_AH_K_AH_L_Z",0.730239357856718,0.238106186715963,1,0.00716260888350264
"9","AA_B_T_UW_S",0.730239357856718,0.238106186715963,0,0.000901507050035373
"10","AA_B_V_IY_AH_S",0.730239357856718,0.238106186715963,0,0.00189018876439315
"11","AA_B_V_IY_AH_S_L_IY",24.8281381671284,1.41209310099,0,0.0028063043670221
"12","AA_D",14.6047871571344,1.193257849444,10,0.00133066484041919
"13","AA_D_IY_AH_N_S",0.730239357856718,0.238106186715963,0,0.00685289565223784
"14","AA_F_AH_L",18.9862233042747,1.3007307354351,1,0.00667142079151089
"15","AA_F_L_IY",8.76287229428062,0.989577608449387,1,0.00360009025673971
"16","AA_G_AH",5.11167550499703,0.786160287627463,1,0.00129701649447573
"17","AA_G_AH_S_T",0.730239357856718,0.238106186715963,1,0.00599350558647371
"18","AA_HH_AA",27.0188562406986,1.4474504029522,4,0.000715098041100748
"19","AA_K_S_AH_JH_AH_N",0.730239357856718,0.238106186715963,0,0.00681171648601181
"20","AA_K_S_F_AE_M",0.730239357856718,0.238106186715963,0,0.0025073390152854
"21","AA_K_SH_AH_N",3.65119678928359,0.667564714633417,2,0.00710156823912833
"22","AA_K_T_AH_P_UH_S",10.2233510099941,1.05012254567824,0,0.00307052938367729
"23","AA_K_T_AH_P_UH_S_IH_Z",0.730239357856718,0.238106186715963,0,0.00301856059727793
"24","AA_K_T_OW_B_ER",0.730239357856718,0.238106186715963,0,0.00207449121721619
"25","AA_K_W_ER_D",14.6047871571344,1.193257849444,0,0.00231325309380989
"26","AA_L_AH_V_ER",3.65119678928359,0.667564714633417,0,0.00274841951739789
"27","AA_L_AH_V_W_UH_D",0.730239357856718,0.238106186715963,0,0.00184434407120857
"28","AA_L_IY",0.730239357856718,0.238106186715963,11,0.0053119145117116
"29","AA_N",12868.2779641511,4.10955418132697,14,0.00240769466981924
"30","AA_N_AH",1.46047871571344,0.39101961253686,7,0.00339311051530604
"31","AA_N_AH_S_T",12.4140690835642,1.12756053866286,1,0.00704155259688886
"32","AA_N_AH_S_T_L_IY",43.8143614714031,1.65141721284381,0,0.0063004407085041
"33","AA_N_DH_AH",0.730239357856718,0.238106186715963,1,0.00125931526652789
"34","AA_N_ER_D",1.46047871571344,0.39101961253686,0,0.00201503638074244
"35","AA_N_S",1.46047871571344,0.39101961253686,5,0.00409194990185428
"36","AA_N_T_UW",91.2799197320898,1.96510720808653,1,0.00418427078379156
"37","AA_P_AH_Z_AH_T",3.65119678928359,0.667564714633417,0,0.00395404823532805
"38","AA_P_ER_EY_SH_AH_N",7.30239357856718,0.919203317448713,0,0.00521488097628084
"39","AA_P_ER_EY_T",2.19071807357015,0.503888432365908,1,0.00212196648850951
"40","AA_P_ER_EY_T_IH_NG",2.19071807357015,0.503888432365908,0,0.00589039272803635
"41","AA_P_ER_EY_T_S",2.19071807357015,0.503888432365908,1,0.00285869560914534
"42","AA_P_ER_T_UW_N_AH_T_IY",0.730239357856718,0.238106186715963,0,0.00306412017492616
"43","AA_P_R_AH",0.730239357856718,0.238106186715963,0,0.00461067167188169
"44","AA_P_SH_AH_N",0.730239357856718,0.238106186715963,1,0.00691261439730723
"45","AA_P_T_AH_M_IH_S_T_IH_K",0.730239357856718,0.238106186715963,0,0.00640531295757902
"46","AA_P_T_IH_SH_AH_N",0.730239357856718,0.238106186715963,0,0.00607154712832574
"47","AA_R",11207.7136643849,4.04955577490415,18,0.00730508418024429
"48","AA_R_AH_N_T",1481.65565709128,3.17104029897872,1,0.0115286584941715
"49","AA_R_CH",15.3350265149911,1.21311984375819,5,0.00375263885032367
"50","AA_R_CH_AH_Z",1.46047871571344,0.39101961253686,0,0.00335748285489533
"51","AA_R_CH_EH_N_AH_M_IY",0.730239357856718,0.238106186715963,0,0.00410683515453154
"52","AA_R_CH_W_EY",2.19071807357015,0.503888432365908,0,0.00227741336399197
"53","AA_R_G_Y_AH_M_AH_N_T",5.11167550499703,0.786160287627463,1,0.00665993369862053
"54","AA_R_G_Y_AH_M_AH_N_T_S",2.19071807357015,0.503888432365908,1,0.0065650090756281
"55","AA_R_G_Y_AH_M_EH_N_T_AH_T_IH_V",0.730239357856718,0.238106186715963,0,0.00469309598148267
"56","AA_R_G_Y_UW",16.7955052307045,1.25031032253331,1,0.00251295178559613
"57","AA_R_G_Y_UW_IH_NG",3.65119678928359,0.667564714633417,0,0.00528919952187303
"58","AA_R_K",2.92095743142687,0.593392127330361,10,0.00433314350765062
"59","AA_R_K_AH_T_EH_K_CH_ER",1.46047871571344,0.39101961253686,0,0.00370697323797185
"60","AA_R_K_AH_T_EH_K_T",0.730239357856718,0.238106186715963,0,0.00447506843378785
"61","AA_R_K_EY_D",0.730239357856718,0.238106186715963,0,0.00292896127273313
"62","AA_R_M",170.876009738472,2.23521526257831,11,0.00440454020807685
"63","AA_R_M_B_AE_N_D",4.38143614714031,0.730898191567095,1,0.00518448436124789
"64","AA_R_M_B_AE_N_D_Z",13.8745477992776,1.17244377162656,1,0.00478594198766637
"65","AA_R_M_CH_EH_R",0.730239357856718,0.238106186715963,0,0.00331099724083563
"66","AA_R_M_D",0.730239357856718,0.238106186715963,5,0.00303164999235608
"67","AA_R_M_ER",1.46047871571344,0.39101961253686,7,0.00319847792602529
"68","AA_R_M_F_UH_L",1.46047871571344,0.39101961253686,0,0.00203004146946568
"69","AA_R_M_HH_OW_L_Z",0.730239357856718,0.238106186715963,0,0.00272518613567503
"70","AA_R_M_IY",1.46047871571344,0.39101961253686,6,0.00349688314523248
"71","AA_R_M_IY_Z",1.46047871571344,0.39101961253686,2,0.00392533403759227
"72","AA_R_M_L_EH_S",1.46047871571344,0.39101961253686,0,0.0027814457930802
"73","AA_R_M_P_IH_T",0.730239357856718,0.238106186715963,0,0.00377087681934344
"74","AA_R_M_S",2.19071807357015,0.503888432365908,6,0.00314842954592453
"75","AA_R_M_Z",149.699068360627,2.17811056746334,7,0.00337425990133212
"76","AA_R_M_Z_AH_L",0.730239357856718,0.238106186715963,0,0.00596288276407307
"77","AA_R_N_AH_L_D",9.49311165213734,1.02090429400512,0,0.00673125264026412
"78","AA_R_T",1.46047871571344,0.39101961253686,9,0.00469323736108747
"79","AA_R_T_IH_CH_OW_K_S",1.46047871571344,0.39101961253686,0,0.00332662170687516
"80","AA_R_T_IH_S_T_IH_K",0.730239357856718,0.238106186715963,0,0.0068060949636303
"81","AA_R_T_UW_D_IY_T_UW",0.730239357856718,0.238106186715963,0,0.00285869560914534
"82","AA_R_T_W_ER_L_D",0.730239357856718,0.238106186715963,0,0.0027018585008823
"83","AA_R_TH_ER",0.730239357856718,0.238106186715963,1,0.00259073413150603
"84","AA_R_TH_ER_S_EH_L_B_IY",1.46047871571344,0.39101961253686,0,0.00244501888548761
"85","AA_R_Y_UW",1.46047871571344,0.39101961253686,1,0.00322204119349269
"86","AE_B_AH_G_EY_L",2.19071807357015,0.503888432365908,1,0.00211814923917979
"87","AE_B_AH_G_EY_L_S",2.19071807357015,0.503888432365908,1,0.00202356628356564
"88","AE_B_IY",2.19071807357015,0.503888432365908,5,0.00162939994537092
"89","AE_B_IY_Z",0.730239357856718,0.238106186715963,2,0.00282316220180449
"90","AE_B_R_AH_K_AH_D_AE_B_R_AH",1.46047871571344,0.39101961253686,0,0.00401585939854854
"91","AE_B_R_AH_K_AH_D_AE_B_R_AH_K_AA_T_AH_JH",0.730239357856718,0.238106186715963,0,0.00390841089889718
"92","AE_B_S_AH_L_UW_T",2.19071807357015,0.503888432365908,0,0.00458310264894483
"93","AE_B_S_AH_L_UW_T_L_IY",24.0978988092717,1.39963736396166,0,0.00464188121964226
"94","AE_B_S_T_R_AE_K_T",0.730239357856718,0.238106186715963,0,0.004588656847705
"95","AE_D",10.9535903678508,1.07749836911267,17,0.00164848619201952
"96","AE_D_AH_D",0.730239357856718,0.238106186715963,2,0.00417833284038978
"97","AE_D_AH_K_W_AH_T",0.730239357856718,0.238106186715963,0,0.00360588682053669
"98","AE_D_AH_M",2.92095743142687,0.593392127330361,3,0.0051891027616715
"99","AE_D_AH_M_S",2.92095743142687,0.593392127330361,2,0.0040508791266586
"100","AE_D_AH_M_Z_AE_P_AH_L",0.730239357856718,0.238106186715963,0,0.0050558760474108
"101","AE_D_ER",0.730239357856718,0.238106186715963,2,0.00185221420254268
"102","AE_D_M_ER_AH_L_AE_K_B_ER",2.19071807357015,0.503888432365908,0,0.00335179625301319
"103","AE_D_M_IH_T_IH_NG",0.730239357856718,0.238106186715963,0,0.00602861485500013
"104","AE_D_R_EH_S",2.19071807357015,0.503888432365908,1,0.00289361637153203
"105","AE_D_V_EH_N_CH_ER",3.65119678928359,0.667564714633417,0,0.00182686012674776
"106","AE_D_V_ER_T_AY_Z_IH_NG",0.730239357856718,0.238106186715963,0,0.00386298563187352
"107","AE_F_R_IH_K_AH",1.46047871571344,0.39101961253686,0,0.00475029816958653
"108","AE_F_T_ER",303.049333510538,2.4829440557572,1,0.00302750285728181
"109","AE_F_T_ER_N_UW_N",61.3401060599643,1.79476753681182,0,0.00189029244277001
"110","AE_F_T_ER_W_ER_D_Z",32.1305317456956,1.520228406373,0,0.00228546190292262
"111","AE_F_T_ER_Z",3.65119678928359,0.667564714633417,1,0.0032991637679135
"112","AE_G_AH_N_IY",0.730239357856718,0.238106186715963,1,0.00718660807141819
"113","AE_G_AH_N_IY_Z",0.730239357856718,0.238106186715963,1,0.00679142380006888
"114","AE_K_CH_AH_W_AH_L",1.46047871571344,0.39101961253686,1,0.00415915234067131
"115","AE_K_CH_AH_W_AH_L_IY",389.217577737631,2.59130682872461,1,0.0047710365379027
"116","AE_K_R_AH_B_AE_T",2.19071807357015,0.503888432365908,0,0.00394340706373977
"117","AE_K_R_AH_B_AE_T_IH_K_S",0.730239357856718,0.238106186715963,0,0.00470944888910504
"118","AE_K_S",3.65119678928359,0.667564714633417,10,0.00449445763673246
"119","AE_K_S_AH_D_AH_N_T",56.958669912824,1.76311841033694,1,0.00819456386532809
"120","AE_K_S_AH_D_AH_N_T_S",2.19071807357015,0.503888432365908,1,0.00789594489362316
"121","AE_K_S_AH_D_EH_N_T_AH_L_IY",1.46047871571344,0.39101961253686,0,0.00713528727487419
"122","AE_K_S_AH_L",3.65119678928359,0.667564714633417,1,0.00827417068137618
"123","AE_K_S_AH_L_S",2.19071807357015,0.503888432365908,1,0.00692946684619991
"124","AE_K_S_EH_P_T",0.730239357856718,0.238106186715963,1,0.00274316019609917
"125","AE_K_S_EH_P_T_AH_B_AH_L",0.730239357856718,0.238106186715963,0,0.00538951620590425
"126","AE_K_S_EH_P_T_IH_NG",0.730239357856718,0.238106186715963,0,0.00579575591352512
"127","AE_K_S_EH_S",0.730239357856718,0.238106186715963,1,0.00356036258778967
"128","AE_K_SH_AH_N",2.92095743142687,0.593392127330361,2,0.0070395732824216
"129","AE_K_SH_AH_N_Z",2.19071807357015,0.503888432365908,1,0.00631078969557578
"130","AE_K_T",0.730239357856718,0.238106186715963,7,0.00285784733151651
"131","AE_K_T_IH_NG",2.19071807357015,0.503888432365908,0,0.00814254626930326
"132","AE_K_T_IH_V_AH_T_IY",0.730239357856718,0.238106186715963,0,0.00352523985453897
"133","AE_K_T_R_AH_S",1.46047871571344,0.39101961253686,0,0.00520961222967513
"134","AE_K_Y_ER_AH_S_IY",0.730239357856718,0.238106186715963,0,0.00235816468160276
"135","AE_K_Y_ER_AH_T",4.38143614714031,0.730898191567095,0,0.00231166964223608
"136","AE_K_Y_ER_AH_T_L_IY",1.46047871571344,0.39101961253686,0,0.00302782601066422
"137","AE_L_AH_G_EY_T_ER",2.92095743142687,0.593392127330361,1,0.00306346040343707
"138","AE_L_AH_G_EY_T_ER_Z",0.730239357856718,0.238106186715963,1,0.00321355841720443
"139","AE_L_AH_G_Z_AE_N_D_ER",3.65119678928359,0.667564714633417,1,0.00372439827426399
"140","AE_L_AH_G_Z_AE_N_D_ER_Z",0.730239357856718,0.238106186715963,1,0.00376770363265783
"141","AE_L_AH_K_S",3.65119678928359,0.667564714633417,2,0.00389606845939776
"142","AE_L_AH_N",2.92095743142687,0.593392127330361,2,0.00950495083100104
"143","AE_L_AH_N_S",0.730239357856718,0.238106186715963,4,0.00857276440672311
"144","AE_L_AH_S",27.0188562406986,1.4474504029522,5,0.00429105951195383
"145","AE_L_AH_S_AH_N",4.38143614714031,0.730898191567095,2,0.00829321451414333
"146","AE_L_AH_S_AH_N_S",0.730239357856718,0.238106186715963,1,0.00787371295076766
"147","AE_L_AH_S_AH_N_W_AH_N_D_ER_L_AE_N_D",6.57215422071047,0.879219450579859,0,0.00710549657243326
"148","AE_L_AH_S_AH_Z",0.730239357856718,0.238106186715963,1,0.00481702934305422
"149","AE_L_AH_S_T_EH_R",16.7955052307045,1.25031032253331,1,0.00632640742925317
"150","AE_L_AH_S_T_EH_R_S",8.0326329364239,0.955814361951159,1,0.00566629258969708
"151","AE_L_AY_AE_L_AY_OW",0.730239357856718,0.238106186715963,0,0.00139461554832572
"152","AE_L_B_AY_N_OW",4.38143614714031,0.730898191567095,0,0.00136883733371638
"153","AE_L_B_ER_T_DH_AH_R_OW_B_AA_T_K_AH_N_D_AH_K_T_ER",0.730239357856718,0.238106186715963,0,0.00398983662202633
"154","AE_L_F",1.46047871571344,0.39101961253686,2,0.00103334353151549
"155","AE_L_F_AH_B_EH_T",11.6838297257075,1.10325040320037,1,0.00210862967912296
"156","AE_L_F_AH_B_EH_T_S",0.730239357856718,0.238106186715963,1,0.0026367700237752
"157","AE_L_F_AH_B_EH_T_Z_UW",0.730239357856718,0.238106186715963,0,0.00160776886583584
"158","AE_L_F_AH_R_OW_M_IY_OW",1.46047871571344,0.39101961253686,1,0.00126891729802086
"159","AE_L_F_IY",14.6047871571344,1.193257849444,3,0.0010334849111203
"160","AE_L_F_IY_R_OW_M_IY_OW",3.65119678928359,0.667564714633417,1,0.00114089806587045
"161","AE_L_F_IY_Z",1.46047871571344,0.39101961253686,1,0.00207778536200813
"162","AE_L_F_T_AA_M_P_S_AH_N",5.11167550499703,0.786160287627463,2,0.00451117184778934
"163","AE_L_F_T_AA_M_P_S_AH_N_Z",0.730239357856718,0.238106186715963,1,0.00439962019782965
"164","AE_L_F_T_AA_M_S_AH_N",0.730239357856718,0.238106186715963,1,0.00447303862660459
"165","AE_M",306.700530299822,2.48812824472353,18,0.00242692229607264
"166","AE_M_B_IH_SH_AH_S",0.730239357856718,0.238106186715963,0,0.00292123252100383
"167","AE_M_B_Y_AH_L_AH_N_S",108.075424962794,2.03772691369312,0,0.00696870675551338
"168","AE_M_B_Y_AH_L_AH_N_S_AH_Z",6.57215422071047,0.879219450579859,0,0.00669616222235166
"169","AE_N",1600.68467242193,3.20457701954684,23,0.00896318418539051
"170","AE_N_AH",461.511274165446,2.66512232355757,10,0.00667085527309167
"171","AE_N_AH_L",19.7164626621314,1.31631560158156,4,0.010292906495111
"172","AE_N_AH_M_AH_L",111.726621752078,2.0520264920417,2,0.00886557570623354
"173","AE_N_AH_M_AH_L_AA_R",0.730239357856718,0.238106186715963,1,0.00761216068187949
"174","AE_N_AH_M_AH_L_D_AA_M_AH_N_OW_Z",0.730239357856718,0.238106186715963,0,0.00688971090132891
"175","AE_N_AH_M_AH_L_HH_AA_S_P_IH_T_AH_L",1.46047871571344,0.39101961253686,0,0.0064330982792275
"176","AE_N_AH_M_AH_L_S",8.76287229428062,0.989577608449387,2,0.00764642167277709
"177","AE_N_AH_M_AH_L_S_AA_R",0.730239357856718,0.238106186715963,1,0.0067134105341378
"178","AE_N_AH_M_AH_L_S_P_L_EY_T_AY_M",2.19071807357015,0.503888432365908,0,0.00511308766082166
"179","AE_N_AH_M_AH_L_Z",615.591778673214,2.7899977297634,2,0.00795297978252801
"180","AE_N_AH_M_AH_L_Z_AH_L",0.730239357856718,0.238106186715963,0,0.00842618910144213
"181","AE_N_AH_M_AH_L_Z_AH_V_F_AA_R_DH_IH_NG_W_UH_D",0.730239357856718,0.238106186715963,0,0.00493280094320489
"182","AE_N_AH_M_AH_L_Z_HH_AE_V",0.730239357856718,0.238106186715963,0,0.00572138126491516
"183","AE_N_AH_M_AH_L_Z_IH_Z",0.730239357856718,0.238106186715963,0,0.00631100883396323
"184","AE_N_AH_N_DH_AH_B_AA_K_S",0.730239357856718,0.238106186715963,0,0.00571261572941728
"185","AE_N_AH_T_AA_M_AH_K_L_IY",0.730239357856718,0.238106186715963,0,0.00488337722070443
"186","AE_N_AH_W_UH_D",1.46047871571344,0.39101961253686,0,0.00327327716227381
"187","AE_N_AH_Z",303.779572868395,2.48398585608022,4,0.0059943067375676
"188","AE_N_D",12529.4469021056,4.09796656051189,12,0.0091773742866692
"189","AE_N_D_IY",213.960131852018,2.33235791981228,8,0.0074951926221713
"190","AE_N_D_IY_B_EH_N_T_L_IY",3.65119678928359,0.667564714633417,1,0.00585531487719987
"191","AE_N_D_IY_B_EH_N_T_L_IY_Z",0.730239357856718,0.238106186715963,1,0.00579085206094705
"192","AE_N_D_IY_B_IY",0.730239357856718,0.238106186715963,0,0.00525711577688941
"193","AE_N_D_IY_K_OW_L",1.46047871571344,0.39101961253686,0,0.00474092941444149
"194","AE_N_D_IY_P_IY_JH_EY",0.730239357856718,0.238106186715963,0,0.00408074051890193
"195","AE_N_D_IY_Z",79.5960900063823,1.90631397319663,2,0.00692406614529639
"196","AE_N_D_P_L_EY_D_AE_N_D_P_L_EY_D_AE_N_D_P_L_EY_D",0.730239357856718,0.238106186715963,0,0.00403635944124518
"197","AE_N_D_P_L_EY_IH_NG_AE_N_D_P_L_EY_IH_NG_AE_N_D_P_L_EY_IH_NG",0.730239357856718,0.238106186715963,0,0.00603988424378889
"198","AE_N_D_R_UW",8.0326329364239,0.955814361951159,1,0.0059772469319212
"199","AE_N_D_R_UW_P_AE_N_T_S",0.730239357856718,0.238106186715963,0,0.00564591597363955
"200","AE_N_D_R_UW_Z",0.730239357856718,0.238106186715963,1,0.00504606430283738
"201","AE_N_D_T_OW_Z",0.730239357856718,0.238106186715963,0,0.00440844228516945
"202","AE_N_IY",17.5257445885612,1.26777567220898,13,0.00637452362142161
"203","AE_N_IY_AE_P_AH_L",8.0326329364239,0.955814361951159,2,0.00603459992493686
"204","AE_N_IY_AE_P_AH_L_S",1.46047871571344,0.39101961253686,2,0.00539403586501657
"205","AE_N_IY_AE_P_AH_L_Z",2.19071807357015,0.503888432365908,2,0.00565679995908878
"206","AE_N_JH_AH_L_AH",2.92095743142687,0.593392127330361,0,0.00710443824510586
"207","AE_N_JH_IY",0.730239357856718,0.238106186715963,3,0.00367181684291048
"208","AE_N_L_IY_S_AH",2.19071807357015,0.503888432365908,0,0.00522194053121407
"209","AE_N_R_AH_S_AH_L",5.84191486285375,0.835177665753331,0,0.00794360160207598
"210","AE_N_S",169.415531022759,2.23150917218018,14,0.00736969465963991
"211","AE_N_S_ER",30.6700530299822,1.50064879057776,4,0.00546394471341129
"212","AE_N_S_ER_D",1.46047871571344,0.39101961253686,2,0.00474307367178103
"213","AE_N_S_ER_F_OW_N",0.730239357856718,0.238106186715963,1,0.00328561488911975
"214","AE_N_S_ER_F_OW_N_S",0.730239357856718,0.238106186715963,1,0.0036414134955154
"215","AE_N_S_ER_IH_NG",0.730239357856718,0.238106186715963,0,0.00771112640524258
"216","AE_N_S_ER_IH_NG_M_IH_SH_IY_N",1.46047871571344,0.39101961253686,0,0.00481719899857998
"217","AE_N_S_ER_Z",4.38143614714031,0.730898191567095,2,0.00512649516001061
"218","AE_N_T",20.4467020199881,1.3313605177496,11,0.00892840480260862
"219","AE_N_T_AA_R_K_T_IH_K",0.730239357856718,0.238106186715963,0,0.00550358991092519
"220","AE_N_T_AY_S_OW_SH_AH_L",2.92095743142687,0.593392127330361,0,0.00520888412471038
"221","AE_N_T_EH_N_AH_Z",0.730239357856718,0.238106186715963,0,0.00617772321153386
"222","AE_N_T_EH_N_IY",1.46047871571344,0.39101961253686,0,0.00636649325986872
"223","AE_N_T_IY",18.9862233042747,1.3007307354351,7,0.00744504998900067
"224","AE_N_T_IY_AY_R_IY_N",2.19071807357015,0.503888432365908,0,0.00448488421777856
"225","AE_N_T_IY_B_IH_L_IY",3.65119678928359,0.667564714633417,2,0.00551505680672915
"226","AE_N_T_IY_B_IH_L_IY_Z",0.730239357856718,0.238106186715963,2,0.00547701054522196
"227","AE_N_T_IY_B_IY_AA_T_IH_K_S",0.730239357856718,0.238106186715963,0,0.00477283407859236
"228","AE_N_T_IY_EH_V_AH_L_AH_N",0.730239357856718,0.238106186715963,0,0.00778637177268849
"229","AE_N_T_IY_G_W_AH",0.730239357856718,0.238106186715963,0,0.00416857764765827
"230","AE_N_T_IY_JH_AE_N_EH_T",2.92095743142687,0.593392127330361,0,0.00437824360158323
"231","AE_N_T_IY_JH_IH_L",0.730239357856718,0.238106186715963,0,0.00448946222402937
"232","AE_N_T_IY_JH_OW_N",0.730239357856718,0.238106186715963,0,0.00415312014419966
"233","AE_N_T_IY_JH_OW_Z_IY",2.19071807357015,0.503888432365908,1,0.00376542360601527
"234","AE_N_T_IY_K",1.46047871571344,0.39101961253686,3,0.00597060209049539
"235","AE_N_T_IY_K_AE_R_AH_L",0.730239357856718,0.238106186715963,0,0.00664823453632297
"236","AE_N_T_IY_K_EY",0.730239357856718,0.238106186715963,2,0.00508440645166033
"237","AE_N_T_IY_K_EY_T",0.730239357856718,0.238106186715963,2,0.00466496144012659
"238","AE_N_T_IY_K_EY_T_IY",0.730239357856718,0.238106186715963,1,0.00463830128607775
"239","AE_N_T_IY_K_S_R_OW_D_SH_OW",0.730239357856718,0.238106186715963,0,0.00341533538918129
"240","AE_N_T_IY_L_IH_L_IY",0.730239357856718,0.238106186715963,3,0.00599877702602427
"241","AE_N_T_IY_L_IH_L_IY_Z",0.730239357856718,0.238106186715963,3,0.00590026573710519
"242","AE_N_T_IY_L_IH_Z",10.2233510099941,1.05012254567824,0,0.00530140529442114
"243","AE_N_T_IY_M_AA_R_JH_ER_IY",0.730239357856718,0.238106186715963,0,0.00384631069292909
"244","AE_N_T_IY_N_AO_R_M_AH",0.730239357856718,0.238106186715963,0,0.00510030458822059
"245","AE_N_T_IY_N_EY_T_AH_L",0.730239357856718,0.238106186715963,0,0.00676678133495147
"246","AE_N_T_IY_P_AE_M",0.730239357856718,0.238106186715963,0,0.00491006654832251
"247","AE_N_T_IY_R_OW_Z_IY",0.730239357856718,0.238106186715963,1,0.0041757072191577
"248","AE_N_T_IY_S_AE_N_D_IY_Z",0.730239357856718,0.238106186715963,0,0.00589524676113463
"249","AE_N_T_IY_S_UW",0.730239357856718,0.238106186715963,0,0.00492136749139988
"250","AE_N_T_IY_SH_EH_R_AH_N",2.19071807357015,0.503888432365908,0,0.00749944579194917
"251","AE_N_T_IY_SH_ER_L_IY",2.92095743142687,0.593392127330361,0,0.00459794750744929
"252","AE_N_T_IY_W_EH_N_D_IY_Z",0.730239357856718,0.238106186715963,0,0.00571249005865746
"253","AE_N_T_IY_Z",8.76287229428062,0.989577608449387,4,0.00688645917041841
"254","AE_N_T_K_AA_R_L_AH_Z",0.730239357856718,0.238106186715963,0,0.00488844725042117
"255","AE_N_T_L_ER_Z",2.19071807357015,0.503888432365908,0,0.00501043664242666
"256","AE_N_T_L_IH_L_IY",3.65119678928359,0.667564714633417,2,0.00611377250362733
"257","AE_N_T_L_IH_L_IY_Z",2.92095743142687,0.593392127330361,2,0.00598476024806223
"258","AE_N_T_M_EH_G",5.11167550499703,0.786160287627463,0,0.00437960084578935
"259","AE_N_T_M_EH_G_W_UH_D",0.730239357856718,0.238106186715963,0,0.00306581673018381
"260","AE_N_T_S",12.4140690835642,1.12756053866286,4,0.00788747389896863
"261","AE_N_T_S_AE_N_D_IY",2.92095743142687,0.593392127330361,0,0.00679854125331646
"262","AE_N_TH_AH_N_IY",3.65119678928359,0.667564714633417,0,0.00704002569715697
"263","AE_N_Y_UW_AH_L",0.730239357856718,0.238106186715963,0,0.00590299436347792
"264","AE_NG_G_AH_L",3.65119678928359,0.667564714633417,4,0.00560824616338166
"265","AE_NG_G_AH_L_Z",0.730239357856718,0.238106186715963,3,0.0051645969635054
"266","AE_NG_G_R_AH_L_IY",0.730239357856718,0.238106186715963,0,0.00663362531049318
"267","AE_NG_G_R_IY",17.5257445885612,1.26777567220898,0,0.00304524599768477
"268","AE_NG_K_AH_L",2.19071807357015,0.503888432365908,3,0.00756607093071325
"269","AE_NG_K_AH_L_Z",1.46047871571344,0.39101961253686,3,0.00673085677737067
"270","AE_NG_K_ER",5.84191486285375,0.835177665753331,2,0.00206093762576894
"271","AE_NG_K_ER_Z",1.46047871571344,0.39101961253686,1,0.00257423984427885
"272","AE_P_AH_L",246.820902955571,2.39413793503196,3,0.00777144836995913
"273","AE_P_AH_L_JH_UW_S",0.730239357856718,0.238106186715963,0,0.00411292120990027
"274","AE_P_AH_L_K_AO_R",1.46047871571344,0.39101961253686,0,0.00552148621256669
"275","AE_P_AH_L_P_AY",0.730239357856718,0.238106186715963,1,0.00493912476976331
"276","AE_P_AH_L_P_AY_Z",0.730239357856718,0.238106186715963,1,0.0043069882807618
"277","AE_P_AH_L_S",4.38143614714031,0.730898191567095,3,0.00621624915384307
"278","AE_P_AH_L_Z",74.4844145013853,1.87785729077124,2,0.00667608631846944
"279","AE_P_AH_T_AY_Z_IH_NG",0.730239357856718,0.238106186715963,0,0.00534818847888714
"280","AE_P_ER_AE_T_AH_S",1.46047871571344,0.39101961253686,0,0.00386102988067373
"281","AE_P_R_AH_K_AA_T_S",0.730239357856718,0.238106186715963,0,0.00398262307316766
"282","AE_R_OW",2.19071807357015,0.503888432365908,8,0.00191526950628545
"283","AE_R_OW_Z",2.19071807357015,0.503888432365908,4,0.0019860064352226
"284","AE_S_D_AH",27.0188562406986,1.4474504029522,0,0.00300412809595415
"285","AE_S_K",173.796967169899,2.24253389309928,5,0.00336243114106348
"286","AE_S_K_IH_NG",46.73531890283,1.67883982827888,0,0.00787145087709079
"287","AE_S_K_S",4.38143614714031,0.730898191567095,4,0.00424138814413255
"288","AE_S_K_T",78.8658506485256,1.90236112167725,3,0.00315031460732192
"289","AE_S_P_R_AH_N",0.730239357856718,0.238106186715963,0,0.00786800121473357
"290","AE_S_T_AH_N_V_IH_L_AH",5.11167550499703,0.786160287627463,0,0.00726242288449456
"291","AE_SH_AH_Z",2.92095743142687,0.593392127330361,1,0.00274248157399611
"292","AE_T",3056.05171263037,3.48530278524884,22,0.00325229642892084
"293","AE_T_AH_T_UW_D",1.46047871571344,0.39101961253686,0,0.00404594497845092
"294","AE_T_IH_K",8.76287229428062,0.989577608449387,2,0.00532586396605231
"295","AE_T_IH_K_B_EH_D_R_UW_M",0.730239357856718,0.238106186715963,0,0.00320655227234412
"296","AE_V_AH_K_AA_D_OW",1.46047871571344,0.39101961253686,0,0.00176158987586305
"297","AE_V_AH_K_AA_D_OW_P_EH_R",0.730239357856718,0.238106186715963,0,0.00232280407155668
"298","AE_Z",1228.99283927286,3.08990258308709,10,0.000383138729019974
"299","AE_Z_W_EH_L",326.416992961953,2.51510121557102,0,0.00189406256556479
